food;ingredients;category;kitchen;food_url
Ризотто с красным вином и кукурузой;длиннозерный рис, красное сухое вино, говяжий бульон, белый лук, помидоры, консервированная кукуруза, куркума, сливочное масло, сливки 33%-ные, зелень, твердый сыр, молотый черный перец;Ризотто;Европейская кухня;https://eda.ru/recepty/rizotto/rizotto-s-krasnim-vinom-i-kukuruzoj-50471
Ризотто из дзавара с грибами и сливками;круглозерная пшеница (дзавар), сливки 35%-ные, тимьян, розмарин, соль, молотый черный перец, кайенский перец, мускатный орех, репчатый лук, свежие грибы, оливковое масло, семена конопли, мята, вяленые помидоры;Ризотто;Итальянская кухня;https://eda.ru/recepty/rizotto/rizotto-iz-dzavara-s-gribami-i-slivkami-137958
Ризотто «Миланезе» с овощным бульоном и шафраном;рис арборио, сыр пармезан, сливочное масло, лук, овощной бульон, белое сухое вино, шафран;Ризотто;Итальянская кухня;https://eda.ru/recepty/rizotto/rizotto-milaneze-s-ovoshhnim-bulonom-i-shafranom-53548
Ризотто со свеклой;чеснок, имбирь, растительное масло, кинза, грецкие орехи, кресс-салат, сыр фета, свекла, сливочное масло, вода, соль, свекольный сок, сливки 22%-ные, рис для ризотто, лимонная трава;Ризотто;Европейская кухня;https://eda.ru/recepty/rizotto/rizotto-so-svekloj-38379
Ризотто с бобами и песто из латука;замороженные бобы фава , рис карнароли, латук, тертый сыр пармезан , оливковое масло extra virgin, лук-шалот, соль, овощной бульон, молотый черный перец, морковь, репчатый лук, сельдерей;Ризотто;Итальянская кухня;https://eda.ru/recepty/rizotto/rizotto-s-bobami-i-pesto-iz-latuka-37027
Ризотто с осьминогом (Risotto con polpo);осьминог, рис, белое сухое вино, оливковое масло, чеснок, красный перец чили, соль, молотый черный перец, рубленая петрушка;Ризотто;Итальянская кухня;https://eda.ru/recepty/rizotto/rizotto-s-osminogom-risotto-con-polpo-26611
Ризотто с грибами и трюфельным маслом;рис арборио, белые грибы, сливочное масло, куриный бульон, белое вино, репчатый лук, трюфельное масло, сыр пармезан, петрушка, морская соль, свежемолотый черный перец;Ризотто;Итальянская кухня;https://eda.ru/recepty/rizotto/rizotto-s-gribami-i-tryufelnym-maslom-125958
Ризотто с беконом, базиликом и жареными томатами;репчатый лук, копченый бекон , рис для ризотто, белое сухое вино, помидоры черри на ветке, куриный бульон, сыр маскарпоне, базилик;Ризотто;Итальянская кухня;https://eda.ru/recepty/rizotto/rizotto-s-bekonom-bazilikom-zharenimi-tomatami-22543
Ризотто со шпинатом и пармезаном;рис карнароли, шпинат, сливочное масло, овощной бульон, репчатый лук, мускатный орех, чеснок, сыр пармезан;Ризотто;Итальянская кухня;https://eda.ru/recepty/rizotto/rizotto-so-shpinatom-i-parmezanom-57589
Ризотто с курицей, кабачками и болгарским перцем;рис, кабачки, морковь, репчатый лук, сладкий перец, куриное филе, куриный бульон;Ризотто;Итальянская кухня;https://eda.ru/recepty/rizotto/rizotto-s-kuricej-kabachkami-bolgarskim-percem-19762
